# Shear wave velocity distribution from Schaeffer and Lebedev (2013)
# Columns
# 0 - X / m
# 1 - Y / m
# 2 - Z / m
# 3 - Vs / m/s
200000 7100000 -87500 4376.4228515625
300000 7100000 -87500 4327.64892578125
400000 7100000 -87500 4284.8876953125
500000 7100000 -87500 4284.0361328125
600000 7100000 -87500 4296.68115234375
700000 7100000 -87500 4341.54345703125
800000 7100000 -87500 4379.87109375
900000 7100000 -87500 4430.68603515625
1000000 7100000 -87500 4484.16162109375
1100000 7100000 -87500 4522.7119140625
1200000 7100000 -87500 4564.87548828125
0 7200000 -87500 4450.97998046875
100000 7200000 -87500 4410.54345703125
200000 7200000 -87500 4348.60107421875
300000 7200000 -87500 4291.32568359375
400000 7200000 -87500 4251.7802734375
500000 7200000 -87500 4251.509765625
600000 7200000 -87500 4273.287109375
700000 7200000 -87500 4329.56787109375
800000 7200000 -87500 4377.9130859375
900000 7200000 -87500 4433.9658203125
1000000 7200000 -87500 4491.1396484375
1100000 7200000 -87500 4533.15087890625
1200000 7200000 -87500 4568.8896484375
0 7300000 -87500 4427.14892578125
100000 7300000 -87500 4373.87158203125
200000 7300000 -87500 4311.416015625
300000 7300000 -87500 4244.8173828125
400000 7300000 -87500 4217.3828125
500000 7300000 -87500 4206.98046875
600000 7300000 -87500 4251.345703125
700000 7300000 -87500 4311.15869140625
800000 7300000 -87500 4384.9853515625
900000 7300000 -87500 4438.3427734375
1000000 7300000 -87500 4496.09765625
1100000 7300000 -87500 4542.98828125
1200000 7300000 -87500 4568.52978515625
0 7400000 -87500 4416.9873046875
100000 7400000 -87500 4352.552734375
200000 7400000 -87500 4291.5185546875
300000 7400000 -87500 4234.68505859375
400000 7400000 -87500 4204.7783203125
500000 7400000 -87500 4200.60107421875
600000 7400000 -87500 4248.89404296875
700000 7400000 -87500 4306.2880859375
800000 7400000 -87500 4389.6796875
900000 7400000 -87500 4447.509765625
1000000 7400000 -87500 4503.5302734375
1100000 7400000 -87500 4546.85546875
1200000 7400000 -87500 4568.400390625
0 7500000 -87500 4405.1396484375
100000 7500000 -87500 4328.15234375
200000 7500000 -87500 4269.8681640625
300000 7500000 -87500 4235.83056640625
400000 7500000 -87500 4209.60107421875
500000 7500000 -87500 4218.4462890625
600000 7500000 -87500 4255.95361328125
700000 7500000 -87500 4322.03173828125
800000 7500000 -87500 4387.24853515625
900000 7500000 -87500 4455.77490234375
1000000 7500000 -87500 4506.1279296875
1100000 7500000 -87500 4545.64404296875
1200000 7500000 -87500 4571.76123046875
0 7600000 -87500 4390.09765625
100000 7600000 -87500 4338.4951171875
200000 7600000 -87500 4286.1357421875
300000 7600000 -87500 4249.8447265625
400000 7600000 -87500 4229.3837890625
500000 7600000 -87500 4245.90283203125
600000 7600000 -87500 4270.86767578125
700000 7600000 -87500 4330.98974609375
800000 7600000 -87500 4388.732421875
900000 7600000 -87500 4458.47509765625
1000000 7600000 -87500 4496.79638671875
1100000 7600000 -87500 4535.6279296875
1200000 7600000 -87500 4570.3017578125
0 7700000 -87500 4397.17626953125
100000 7700000 -87500 4351.61181640625
200000 7700000 -87500 4306.31494140625
300000 7700000 -87500 4275.244140625
400000 7700000 -87500 4268.2353515625
500000 7700000 -87500 4279.599609375
600000 7700000 -87500 4301.54443359375
700000 7700000 -87500 4343.00146484375
800000 7700000 -87500 4393.30322265625
